"customer_id","payment_id","payment_date","previous_payment_date","payment_time_diff"
101,30124,"2007-04-10 11:08:43.996577","2007-04-09 09:17:36.996577","1 day 01:51:07"
101,30125,"2007-04-11 22:40:28.996577","2007-04-10 11:08:43.996577","1 day 11:31:45"
101,30126,"2007-04-27 04:07:08.996577","2007-04-11 22:40:28.996577","15 days 05:26:40"
101,30127,"2007-04-28 08:36:27.996577","2007-04-27 04:07:08.996577","1 day 04:29:19"
101,30128,"2007-04-29 01:28:34.996577","2007-04-28 08:36:27.996577","16:52:07"
101,30129,"2007-04-29 20:52:42.996577","2007-04-29 01:28:34.996577","19:24:08"
101,30130,"2007-04-29 21:08:02.996577","2007-04-29 20:52:42.996577","00:15:20"
101,30131,"2007-04-30 14:47:58.996577","2007-04-29 21:08:02.996577","17:39:56"
101,30132,"2007-04-30 23:38:10.996577","2007-04-30 14:47:58.996577","08:50:12"
101,32048,"2007-05-14 13:44:29.996577","2007-04-30 23:38:10.996577","13 days 14:06:19"
102,18896,"2007-02-15 01:49:26.996577",NULL,NULL
102,18897,"2007-02-18 15:49:50.996577","2007-02-15 01:49:26.996577","3 days 14:00:24"
102,23634,"2007-03-01 22:07:47.996577","2007-02-18 15:49:50.996577","11 days 06:17:57"
102,23635,"2007-03-02 06:35:38.996577","2007-03-01 22:07:47.996577","08:27:51"
102,23636,"2007-03-02 09:28:58.996577","2007-03-02 06:35:38.996577","02:53:20"
102,23637,"2007-03-18 11:25:03.996577","2007-03-02 09:28:58.996577","16 days 01:56:05"
102,23638,"2007-03-19 21:25:51.996577","2007-03-18 11:25:03.996577","1 day 10:00:48"
102,23639,"2007-03-22 08:34:54.996577","2007-03-19 21:25:51.996577","2 days 11:09:03"
102,23640,"2007-03-23 20:27:52.996577","2007-03-22 08:34:54.996577","1 day 11:52:58"
102,30133,"2007-04-05 23:26:53.996577","2007-03-23 20:27:52.996577","13 days 02:59:01"
102,30134,"2007-04-06 04:55:41.996577","2007-04-05 23:26:53.996577","05:28:48"
102,30135,"2007-04-06 06:51:34.996577","2007-04-06 04:55:41.996577","01:55:53"
102,30136,"2007-04-07 04:14:25.996577","2007-04-06 06:51:34.996577","21:22:51"
102,30137,"2007-04-08 14:17:00.996577","2007-04-07 04:14:25.996577","1 day 10:02:35"
102,30138,"2007-04-08 23:34:29.996577","2007-04-08 14:17:00.996577","09:17:29"
102,30139,"2007-04-09 00:00:43.996577","2007-04-08 23:34:29.996577","00:26:14"
102,30140,"2007-04-09 05:17:15.996577","2007-04-09 00:00:43.996577","05:16:32"
102,30141,"2007-04-09 23:23:12.996577","2007-04-09 05:17:15.996577","18:05:57"
102,30142,"2007-04-10 09:27:49.996577","2007-04-09 23:23:12.996577","10:04:37"
102,30143,"2007-04-11 22:42:51.996577","2007-04-10 09:27:49.996577","1 day 13:15:02"
102,30144,"2007-04-27 04:23:58.996577","2007-04-11 22:42:51.996577","15 days 05:41:07"
102,30145,"2007-04-27 09:01:24.996577","2007-04-27 04:23:58.996577","04:37:26"
102,30146,"2007-04-27 16:10:57.996577","2007-04-27 09:01:24.996577","07:09:33"
102,30147,"2007-04-28 20:58:53.996577","2007-04-27 16:10:57.996577","1 day 04:47:56"
102,30148,"2007-04-29 14:04:53.996577","2007-04-28 20:58:53.996577","17:06:00"
102,30152,"2007-04-30 02:44:04.996577","2007-04-29 14:04:53.996577","12:39:11"
102,30153,"2007-04-30 08:38:48.996577","2007-04-30 02:44:04.996577","05:54:44"
102,30149,"2007-04-30 09:19:19.996577","2007-04-30 08:38:48.996577","00:40:31"
102,30150,"2007-04-30 10:54:52.996577","2007-04-30 09:19:19.996577","01:35:33"
102,30151,"2007-04-30 14:47:05.996577","2007-04-30 10:54:52.996577","03:52:13"
103,18898,"2007-02-15 14:51:04.996577",NULL,NULL
103,18899,"2007-02-17 18:56:55.996577","2007-02-15 14:51:04.996577","2 days 04:05:51"
103,18900,"2007-02-18 00:18:53.996577","2007-02-17 18:56:55.996577","05:21:58"
103,18901,"2007-02-19 13:26:20.996577","2007-02-18 00:18:53.996577","1 day 13:07:27"
103,23641,"2007-03-19 04:09:02.996577","2007-02-19 13:26:20.996577","27 days 14:42:42"
103,23642,"2007-03-20 07:01:47.996577","2007-03-19 04:09:02.996577","1 day 02:52:45"
103,23643,"2007-03-20 21:07:42.996577","2007-03-20 07:01:47.996577","14:05:55"
103,23644,"2007-03-21 05:27:15.996577","2007-03-20 21:07:42.996577","08:19:33"
103,23645,"2007-03-22 21:41:36.996577","2007-03-21 05:27:15.996577","1 day 16:14:21"
103,23646,"2007-03-22 23:42:18.996577","2007-03-22 21:41:36.996577","02:00:42"
103,23647,"2007-03-22 23:50:38.996577","2007-03-22 23:42:18.996577","00:08:20"
103,23648,"2007-03-23 04:53:33.996577","2007-03-22 23:50:38.996577","05:02:55"
103,23649,"2007-03-23 07:55:55.996577","2007-03-23 04:53:33.996577","03:02:22"
103,23650,"2007-03-23 21:11:33.996577","2007-03-23 07:55:55.996577","13:15:38"
103,30154,"2007-04-06 10:47:54.996577","2007-03-23 21:11:33.996577","13 days 13:36:21"
103,30155,"2007-04-06 15:19:47.996577","2007-04-06 10:47:54.996577","04:31:53"
103,30156,"2007-04-07 01:31:06.996577","2007-04-06 15:19:47.996577","10:11:19"
103,30157,"2007-04-07 10:22:15.996577","2007-04-07 01:31:06.996577","08:51:09"
103,30158,"2007-04-07 17:53:05.996577","2007-04-07 10:22:15.996577","07:30:50"
103,30159,"2007-04-08 17:51:42.996577","2007-04-07 17:53:05.996577","23:58:37"
103,30160,"2007-04-09 07:28:54.996577","2007-04-08 17:51:42.996577","13:37:12"
103,30161,"2007-04-12 02:45:41.996577","2007-04-09 07:28:54.996577","2 days 19:16:47"
103,30162,"2007-04-12 11:13:23.996577","2007-04-12 02:45:41.996577","08:27:42"
103,30163,"2007-04-26 22:12:38.996577","2007-04-12 11:13:23.996577","14 days 10:59:15"
103,30164,"2007-04-27 11:29:21.996577","2007-04-26 22:12:38.996577","13:16:43"
103,30165,"2007-04-27 17:32:45.996577","2007-04-27 11:29:21.996577","06:03:24"
103,30166,"2007-04-29 01:29:50.996577","2007-04-27 17:32:45.996577","1 day 07:57:05"
103,30167,"2007-04-29 08:38:28.996577","2007-04-29 01:29:50.996577","07:08:38"
103,30168,"2007-04-30 18:10:33.996577","2007-04-29 08:38:28.996577","1 day 09:32:05"
104,18902,"2007-02-15 07:10:04.996577",NULL,NULL
104,18903,"2007-02-17 17:59:42.996577","2007-02-15 07:10:04.996577","2 days 10:49:38"
104,18904,"2007-02-20 03:12:11.996577","2007-02-17 17:59:42.996577","2 days 09:12:29"
104,18905,"2007-02-21 03:52:43.996577","2007-02-20 03:12:11.996577","1 day 00:40:32"
104,23651,"2007-03-17 05:40:57.996577","2007-02-21 03:52:43.996577","24 days 01:48:14"
104,23652,"2007-03-18 09:45:33.996577","2007-03-17 05:40:57.996577","1 day 04:04:36"
104,23653,"2007-03-19 06:14:08.996577","2007-03-18 09:45:33.996577","20:28:35"
104,23654,"2007-03-19 06:30:50.996577","2007-03-19 06:14:08.996577","00:16:42"
104,23655,"2007-03-19 12:28:19.996577","2007-03-19 06:30:50.996577","05:57:29"
104,23656,"2007-03-19 21:10:10.996577","2007-03-19 12:28:19.996577","08:41:51"
104,23657,"2007-03-21 03:12:25.996577","2007-03-19 21:10:10.996577","1 day 06:02:15"
104,23658,"2007-03-22 14:21:23.996577","2007-03-21 03:12:25.996577","1 day 11:08:58"
104,30169,"2007-04-06 23:24:35.996577","2007-03-22 14:21:23.996577","15 days 09:03:12"
104,30170,"2007-04-07 21:24:43.996577","2007-04-06 23:24:35.996577","22:00:08"
104,30171,"2007-04-08 01:22:12.996577","2007-04-07 21:24:43.996577","03:57:29"
104,30172,"2007-04-08 01:54:46.996577","2007-04-08 01:22:12.996577","00:32:34"
104,30173,"2007-04-08 20:00:56.996577","2007-04-08 01:54:46.996577","18:06:10"
104,30174,"2007-04-09 17:22:34.996577","2007-04-08 20:00:56.996577","21:21:38"
104,30175,"2007-04-27 03:50:30.996577","2007-04-09 17:22:34.996577","17 days 10:27:56"
104,30176,"2007-04-29 05:16:05.996577","2007-04-27 03:50:30.996577","2 days 01:25:35"
104,30177,"2007-04-30 06:53:08.996577","2007-04-29 05:16:05.996577","1 day 01:37:03"
104,30178,"2007-04-30 16:00:29.996577","2007-04-30 06:53:08.996577","09:07:21"
105,18906,"2007-02-16 18:17:44.996577",NULL,NULL
105,18907,"2007-02-17 09:17:49.996577","2007-02-16 18:17:44.996577","15:00:05"
105,18908,"2007-02-19 07:37:11.996577","2007-02-17 09:17:49.996577","1 day 22:19:22"
105,23659,"2007-03-01 10:06:00.996577","2007-02-19 07:37:11.996577","10 days 02:28:49"
105,23660,"2007-03-18 01:13:10.996577","2007-03-01 10:06:00.996577","16 days 15:07:10"
105,23661,"2007-03-19 02:32:00.996577","2007-03-18 01:13:10.996577","1 day 01:18:50"
105,23662,"2007-03-19 08:08:31.996577","2007-03-19 02:32:00.996577","05:36:31"
105,23663,"2007-03-20 09:45:29.996577","2007-03-19 08:08:31.996577","1 day 01:36:58"
105,23664,"2007-03-20 20:31:44.996577","2007-03-20 09:45:29.996577","10:46:15"
105,23665,"2007-03-23 05:52:53.996577","2007-03-20 20:31:44.996577","2 days 09:21:09"
105,23666,"2007-03-23 08:17:11.996577","2007-03-23 05:52:53.996577","02:24:18"
105,23667,"2007-03-23 12:55:33.996577","2007-03-23 08:17:11.996577","04:38:22"
105,30179,"2007-04-09 12:35:22.996577","2007-03-23 12:55:33.996577","16 days 23:39:49"
105,30180,"2007-04-09 19:42:29.996577","2007-04-09 12:35:22.996577","07:07:07"
105,30181,"2007-04-10 01:14:19.996577","2007-04-09 19:42:29.996577","05:31:50"
105,30182,"2007-04-10 07:09:54.996577","2007-04-10 01:14:19.996577","05:55:35"
105,30183,"2007-04-12 03:25:43.996577","2007-04-10 07:09:54.996577","1 day 20:15:49"
105,30184,"2007-04-27 16:15:26.996577","2007-04-12 03:25:43.996577","15 days 12:49:43"
105,30185,"2007-04-30 02:50:41.996577","2007-04-27 16:15:26.996577","2 days 10:35:15"
105,30186,"2007-04-30 08:11:38.996577","2007-04-30 02:50:41.996577","05:20:57"
105,30187,"2007-04-30 11:05:34.996577","2007-04-30 08:11:38.996577","02:53:56"
105,30188,"2007-04-30 11:25:10.996577","2007-04-30 11:05:34.996577","00:19:36"
106,18909,"2007-02-18 06:24:44.996577",NULL,NULL
106,18910,"2007-02-20 09:46:37.996577","2007-02-18 06:24:44.996577","2 days 03:21:53"
106,23668,"2007-03-01 00:11:44.996577","2007-02-20 09:46:37.996577","8 days 14:25:07"
106,23669,"2007-03-01 07:30:06.996577","2007-03-01 00:11:44.996577","07:18:22"
106,23670,"2007-03-02 18:44:32.996577","2007-03-01 07:30:06.996577","1 day 11:14:26"
106,23671,"2007-03-17 23:04:35.996577","2007-03-02 18:44:32.996577","15 days 04:20:03"
106,23672,"2007-03-19 00:31:03.996577","2007-03-17 23:04:35.996577","1 day 01:26:28"
106,23673,"2007-03-21 09:59:41.996577","2007-03-19 00:31:03.996577","2 days 09:28:38"
106,23674,"2007-03-22 03:37:24.996577","2007-03-21 09:59:41.996577","17:37:43"
106,23675,"2007-03-22 12:56:03.996577","2007-03-22 03:37:24.996577","09:18:39"
106,30189,"2007-04-07 11:11:49.996577","2007-03-22 12:56:03.996577","15 days 22:15:46"
106,30190,"2007-04-07 13:20:38.996577","2007-04-07 11:11:49.996577","02:08:49"
106,30191,"2007-04-08 08:32:50.996577","2007-04-07 13:20:38.996577","19:12:12"
106,30192,"2007-04-09 20:52:37.996577","2007-04-08 08:32:50.996577","1 day 12:19:47"
106,30193,"2007-04-26 23:33:11.996577","2007-04-09 20:52:37.996577","17 days 02:40:34"
106,30194,"2007-04-27 08:12:52.996577","2007-04-26 23:33:11.996577","08:39:41"
106,30195,"2007-04-27 17:53:26.996577","2007-04-27 08:12:52.996577","09:40:34"
106,30196,"2007-04-28 17:42:43.996577","2007-04-27 17:53:26.996577","23:49:17"
106,30197,"2007-04-30 06:14:15.996577","2007-04-28 17:42:43.996577","1 day 12:31:32"
106,30198,"2007-04-30 07:45:23.996577","2007-04-30 06:14:15.996577","01:31:08"
106,30199,"2007-04-30 23:31:44.996577","2007-04-30 07:45:23.996577","15:46:21"
107,18911,"2007-02-15 03:35:58.996577",NULL,NULL
107,18912,"2007-02-19 11:40:13.996577","2007-02-15 03:35:58.996577","4 days 08:04:15"
107,18913,"2007-02-19 21:49:06.996577","2007-02-19 11:40:13.996577","10:08:53"
107,18914,"2007-02-20 01:02:49.996577","2007-02-19 21:49:06.996577","03:13:43"
107,18915,"2007-02-20 10:30:31.996577","2007-02-20 01:02:49.996577","09:27:42"
107,18916,"2007-02-20 16:47:55.996577","2007-02-20 10:30:31.996577","06:17:24"
107,18917,"2007-02-20 20:52:26.996577","2007-02-20 16:47:55.996577","04:04:31"
107,23676,"2007-03-01 00:08:30.996577","2007-02-20 20:52:26.996577","8 days 03:16:04"
107,23677,"2007-03-19 19:35:48.996577","2007-03-01 00:08:30.996577","18 days 19:27:18"
107,23678,"2007-03-20 00:46:56.996577","2007-03-19 19:35:48.996577","05:11:08"
107,23679,"2007-03-21 14:51:25.996577","2007-03-20 00:46:56.996577","1 day 14:04:29"
107,23680,"2007-03-23 03:29:39.996577","2007-03-21 14:51:25.996577","1 day 12:38:14"
107,30200,"2007-04-06 14:11:41.996577","2007-03-23 03:29:39.996577","14 days 10:42:02"
107,30201,"2007-04-09 14:31:20.996577","2007-04-06 14:11:41.996577","3 days 00:19:39"
107,30202,"2007-04-10 02:24:16.996577","2007-04-09 14:31:20.996577","11:52:56"
107,30203,"2007-04-10 13:13:35.996577","2007-04-10 02:24:16.996577","10:49:19"
107,30204,"2007-04-11 06:50:31.996577","2007-04-10 13:13:35.996577","17:36:56"
107,30205,"2007-04-11 06:53:48.996577","2007-04-11 06:50:31.996577","00:03:17"
107,30206,"2007-04-12 16:22:59.996577","2007-04-11 06:53:48.996577","1 day 09:29:11"
107,30207,"2007-04-26 21:39:29.996577","2007-04-12 16:22:59.996577","14 days 05:16:30"
107,30208,"2007-04-27 16:30:34.996577","2007-04-26 21:39:29.996577","18:51:05"
107,30209,"2007-04-27 22:09:44.996577","2007-04-27 16:30:34.996577","05:39:10"
107,30210,"2007-04-28 19:40:12.996577","2007-04-27 22:09:44.996577","21:30:28"
107,30211,"2007-04-29 15:42:11.996577","2007-04-28 19:40:12.996577","20:01:59"
107,30212,"2007-04-30 09:28:26.996577","2007-04-29 15:42:11.996577","17:46:15"
107,30213,"2007-04-30 16:56:56.996577","2007-04-30 09:28:26.996577","07:28:30"
107,32050,"2007-05-14 13:44:29.996577","2007-04-30 16:56:56.996577","13 days 20:47:33"
107,32049,"2007-05-14 13:44:29.996577","2007-05-14 13:44:29.996577","00:00:00"
108,18918,"2007-02-15 13:14:14.996577",NULL,NULL
108,18919,"2007-02-15 16:42:12.996577","2007-02-15 13:14:14.996577","03:27:58"
108,18920,"2007-02-17 14:15:26.996577","2007-02-15 16:42:12.996577","1 day 21:33:14"
108,18921,"2007-02-18 00:55:27.996577","2007-02-17 14:15:26.996577","10:40:01"
108,18922,"2007-02-20 16:33:21.996577","2007-02-18 00:55:27.996577","2 days 15:37:54"
108,23681,"2007-03-02 14:36:15.996577","2007-02-20 16:33:21.996577","9 days 22:02:54"
108,23682,"2007-03-02 19:02:01.996577","2007-03-02 14:36:15.996577","04:25:46"
108,23683,"2007-03-17 08:09:49.996577","2007-03-02 19:02:01.996577","14 days 13:07:48"
108,23684,"2007-03-18 14:20:02.996577","2007-03-17 08:09:49.996577","1 day 06:10:13"
108,23685,"2007-03-18 16:04:45.996577","2007-03-18 14:20:02.996577","01:44:43"
108,23686,"2007-03-20 09:46:34.996577","2007-03-18 16:04:45.996577","1 day 17:41:49"
108,23687,"2007-03-21 17:20:09.996577","2007-03-20 09:46:34.996577","1 day 07:33:35"
108,23688,"2007-03-23 03:20:42.996577","2007-03-21 17:20:09.996577","1 day 10:00:33"
108,23689,"2007-03-23 19:14:19.996577","2007-03-23 03:20:42.996577","15:53:37"
108,30214,"2007-04-06 16:44:05.996577","2007-03-23 19:14:19.996577","13 days 21:29:46"
108,30215,"2007-04-07 03:40:19.996577","2007-04-06 16:44:05.996577","10:56:14"
108,30216,"2007-04-07 15:25:58.996577","2007-04-07 03:40:19.996577","11:45:39"
108,30217,"2007-04-08 08:00:34.996577","2007-04-07 15:25:58.996577","16:34:36"
108,30218,"2007-04-08 12:48:27.996577","2007-04-08 08:00:34.996577","04:47:53"
108,30219,"2007-04-09 13:02:35.996577","2007-04-08 12:48:27.996577","1 day 00:14:08"
108,30220,"2007-04-10 06:22:17.996577","2007-04-09 13:02:35.996577","17:19:42"
108,30221,"2007-04-10 13:40:20.996577","2007-04-10 06:22:17.996577","07:18:03"
108,30222,"2007-04-12 17:32:50.996577","2007-04-10 13:40:20.996577","2 days 03:52:30"
108,30223,"2007-04-29 02:34:59.996577","2007-04-12 17:32:50.996577","16 days 09:02:09"
108,30224,"2007-04-29 10:47:06.996577","2007-04-29 02:34:59.996577","08:12:07"
108,30225,"2007-04-29 21:38:54.996577","2007-04-29 10:47:06.996577","10:51:48"
108,30226,"2007-04-30 07:53:21.996577","2007-04-29 21:38:54.996577","10:14:27"
108,32051,"2007-05-14 13:44:29.996577","2007-04-30 07:53:21.996577","14 days 05:51:08"
109,18923,"2007-02-16 02:57:11.996577",NULL,NULL
109,18924,"2007-02-17 02:45:10.996577","2007-02-16 02:57:11.996577","23:47:59"
109,18925,"2007-02-18 00:19:48.996577","2007-02-17 02:45:10.996577","21:34:38"
109,18926,"2007-02-19 10:40:56.996577","2007-02-18 00:19:48.996577","1 day 10:21:08"
109,18927,"2007-02-20 13:29:45.996577","2007-02-19 10:40:56.996577","1 day 02:48:49"
109,23690,"2007-03-01 00:37:59.996577","2007-02-20 13:29:45.996577","8 days 11:08:14"
109,23691,"2007-03-01 23:40:32.996577","2007-03-01 00:37:59.996577","23:02:33"
109,23692,"2007-03-17 22:20:52.996577","2007-03-01 23:40:32.996577","15 days 22:40:20"
109,23693,"2007-03-19 15:55:36.996577","2007-03-17 22:20:52.996577","1 day 17:34:44"
109,23694,"2007-03-22 21:39:15.996577","2007-03-19 15:55:36.996577","3 days 05:43:39"
109,23695,"2007-03-23 07:52:02.996577","2007-03-22 21:39:15.996577","10:12:47"
109,30227,"2007-04-08 20:11:47.996577","2007-03-23 07:52:02.996577","16 days 12:19:45"
109,30228,"2007-04-09 01:01:03.996577","2007-04-08 20:11:47.996577","04:49:16"
109,30229,"2007-04-09 13:54:53.996577","2007-04-09 01:01:03.996577","12:53:50"
109,30230,"2007-04-12 21:01:24.996577","2007-04-09 13:54:53.996577","3 days 07:06:31"
109,30231,"2007-04-27 05:29:26.996577","2007-04-12 21:01:24.996577","14 days 08:28:02"
109,30232,"2007-04-28 13:44:07.996577","2007-04-27 05:29:26.996577","1 day 08:14:41"
109,30234,"2007-04-30 11:54:12.996577","2007-04-28 13:44:07.996577","1 day 22:10:05"
109,30233,"2007-04-30 12:08:08.996577","2007-04-30 11:54:12.996577","00:13:56"
110,18928,"2007-02-15 23:01:18.996577",NULL,NULL
110,23696,"2007-03-17 03:22:40.996577","2007-02-15 23:01:18.996577","29 days 04:21:22"
110,23697,"2007-03-18 14:20:38.996577","2007-03-17 03:22:40.996577","1 day 10:57:58"
110,23698,"2007-03-20 08:33:56.996577","2007-03-18 14:20:38.996577","1 day 18:13:18"
110,23699,"2007-03-22 20:57:02.996577","2007-03-20 08:33:56.996577","2 days 12:23:06"
110,30235,"2007-04-06 02:56:18.996577","2007-03-22 20:57:02.996577","14 days 05:59:16"
110,30236,"2007-04-07 16:13:15.996577","2007-04-06 02:56:18.996577","1 day 13:16:57"
110,30237,"2007-04-08 16:14:56.996577","2007-04-07 16:13:15.996577","1 day 00:01:41"
110,30238,"2007-04-11 08:36:39.996577","2007-04-08 16:14:56.996577","2 days 16:21:43"
110,30239,"2007-04-27 17:35:43.996577","2007-04-11 08:36:39.996577","16 days 08:59:04"
110,30240,"2007-04-27 20:11:30.996577","2007-04-27 17:35:43.996577","02:35:47"
110,30241,"2007-04-27 21:08:32.996577","2007-04-27 20:11:30.996577","00:57:02"
111,18929,"2007-02-16 03:43:18.996577",NULL,NULL
111,18930,"2007-02-17 07:58:31.996577","2007-02-16 03:43:18.996577","1 day 04:15:13"
111,18931,"2007-02-17 09:58:34.996577","2007-02-17 07:58:31.996577","02:00:03"
111,18932,"2007-02-18 06:46:07.996577","2007-02-17 09:58:34.996577","20:47:33"
111,18933,"2007-02-20 14:22:25.996577","2007-02-18 06:46:07.996577","2 days 07:36:18"
111,18934,"2007-02-21 08:30:02.996577","2007-02-20 14:22:25.996577","18:07:37"
111,23700,"2007-03-01 12:58:49.996577","2007-02-21 08:30:02.996577","8 days 04:28:47"
111,23701,"2007-03-02 01:56:47.996577","2007-03-01 12:58:49.996577","12:57:58"
111,23702,"2007-03-02 03:09:32.996577","2007-03-02 01:56:47.996577","01:12:45"
111,23703,"2007-03-02 11:55:37.996577","2007-03-02 03:09:32.996577","08:46:05"
111,23704,"2007-03-18 00:37:14.996577","2007-03-02 11:55:37.996577","15 days 12:41:37"
111,23705,"2007-03-19 15:17:03.996577","2007-03-18 00:37:14.996577","1 day 14:39:49"
111,23706,"2007-03-20 01:19:10.996577","2007-03-19 15:17:03.996577","10:02:07"
111,23707,"2007-03-22 04:40:42.996577","2007-03-20 01:19:10.996577","2 days 03:21:32"
111,23708,"2007-03-22 13:55:02.996577","2007-03-22 04:40:42.996577","09:14:20"
111,30242,"2007-04-05 21:54:20.996577","2007-03-22 13:55:02.996577","14 days 07:59:18"
111,30243,"2007-04-06 01:02:14.996577","2007-04-05 21:54:20.996577","03:07:54"
111,30244,"2007-04-06 20:47:43.996577","2007-04-06 01:02:14.996577","19:45:29"
111,30245,"2007-04-07 12:33:43.996577","2007-04-06 20:47:43.996577","15:46:00"
111,30246,"2007-04-07 14:05:10.996577","2007-04-07 12:33:43.996577","01:31:27"
111,30247,"2007-04-12 19:54:03.996577","2007-04-07 14:05:10.996577","5 days 05:48:53"
111,30248,"2007-04-29 08:48:45.996577","2007-04-12 19:54:03.996577","16 days 12:54:42"
111,30249,"2007-04-30 13:53:12.996577","2007-04-29 08:48:45.996577","1 day 05:04:27"
111,30250,"2007-04-30 17:19:06.996577","2007-04-30 13:53:12.996577","03:25:54"
111,32052,"2007-05-14 13:44:29.996577","2007-04-30 17:19:06.996577","13 days 20:25:23"
112,18935,"2007-02-16 21:34:02.996577",NULL,NULL
112,18936,"2007-02-17 05:19:12.996577","2007-02-16 21:34:02.996577","07:45:10"
112,18937,"2007-02-18 00:07:11.996577","2007-02-17 05:19:12.996577","18:47:59"
112,18938,"2007-02-20 09:39:01.996577","2007-02-18 00:07:11.996577","2 days 09:31:50"
112,23709,"2007-03-01 12:47:23.996577","2007-02-20 09:39:01.996577","9 days 03:08:22"
112,23710,"2007-03-02 03:57:57.996577","2007-03-01 12:47:23.996577","15:10:34"
112,23711,"2007-03-17 01:36:36.996577","2007-03-02 03:57:57.996577","14 days 21:38:39"
112,23712,"2007-03-17 03:49:11.996577","2007-03-17 01:36:36.996577","02:12:35"
112,23713,"2007-03-17 12:24:27.996577","2007-03-17 03:49:11.996577","08:35:16"
112,23714,"2007-03-20 04:49:08.996577","2007-03-17 12:24:27.996577","2 days 16:24:41"
112,23715,"2007-03-20 13:46:36.996577","2007-03-20 04:49:08.996577","08:57:28"
112,23716,"2007-03-20 20:37:21.996577","2007-03-20 13:46:36.996577","06:50:45"
112,23717,"2007-03-21 07:42:54.996577","2007-03-20 20:37:21.996577","11:05:33"
112,23718,"2007-03-22 18:14:23.996577","2007-03-21 07:42:54.996577","1 day 10:31:29"
112,23719,"2007-03-23 07:36:42.996577","2007-03-22 18:14:23.996577","13:22:19"
112,23720,"2007-03-23 08:14:59.996577","2007-03-23 07:36:42.996577","00:38:17"
112,23721,"2007-03-23 11:15:31.996577","2007-03-23 08:14:59.996577","03:00:32"
112,30251,"2007-04-09 16:09:18.996577","2007-03-23 11:15:31.996577","17 days 04:53:47"
112,30252,"2007-04-09 17:46:37.996577","2007-04-09 16:09:18.996577","01:37:19"
112,30253,"2007-04-12 03:31:40.996577","2007-04-09 17:46:37.996577","2 days 09:45:03"
112,30254,"2007-04-28 01:58:35.996577","2007-04-12 03:31:40.996577","15 days 22:26:55"
112,30255,"2007-04-28 05:00:11.996577","2007-04-28 01:58:35.996577","03:01:36"
112,30258,"2007-04-30 02:21:50.996577","2007-04-28 05:00:11.996577","1 day 21:21:39"
112,30259,"2007-04-30 10:27:31.996577","2007-04-30 02:21:50.996577","08:05:41"
112,30256,"2007-04-30 11:42:21.996577","2007-04-30 10:27:31.996577","01:14:50"
112,30260,"2007-04-30 13:16:27.996577","2007-04-30 11:42:21.996577","01:34:06"
112,30257,"2007-04-30 15:48:10.996577","2007-04-30 13:16:27.996577","02:31:43"
112,30261,"2007-04-30 17:17:38.996577","2007-04-30 15:48:10.996577","01:29:28"
113,18939,"2007-02-17 15:14:37.996577",NULL,NULL
113,18940,"2007-02-18 05:16:49.996577","2007-02-17 15:14:37.996577","14:02:12"
113,18941,"2007-02-19 16:57:36.996577","2007-02-18 05:16:49.996577","1 day 11:40:47"
113,18942,"2007-02-20 08:33:02.996577","2007-02-19 16:57:36.996577","15:35:26"
113,18943,"2007-02-20 16:56:45.996577","2007-02-20 08:33:02.996577","08:23:43"
113,18944,"2007-02-20 19:49:41.996577","2007-02-20 16:56:45.996577","02:52:56"
113,23722,"2007-03-01 04:58:30.996577","2007-02-20 19:49:41.996577","8 days 09:08:49"
113,23723,"2007-03-01 12:16:28.996577","2007-03-01 04:58:30.996577","07:17:58"
113,23724,"2007-03-17 03:39:33.996577","2007-03-01 12:16:28.996577","15 days 15:23:05"
113,23725,"2007-03-17 12:40:11.996577","2007-03-17 03:39:33.996577","09:00:38"
113,23726,"2007-03-18 07:26:24.996577","2007-03-17 12:40:11.996577","18:46:13"
113,23727,"2007-03-18 23:33:01.996577","2007-03-18 07:26:24.996577","16:06:37"
113,23728,"2007-03-19 20:50:27.996577","2007-03-18 23:33:01.996577","21:17:26"
113,23729,"2007-03-23 04:59:50.996577","2007-03-19 20:50:27.996577","3 days 08:09:23"
113,23730,"2007-03-23 11:46:42.996577","2007-03-23 04:59:50.996577","06:46:52"
113,30262,"2007-04-06 06:23:56.996577","2007-03-23 11:46:42.996577","13 days 18:37:14"
113,30263,"2007-04-07 17:00:16.996577","2007-04-06 06:23:56.996577","1 day 10:36:20"
113,30264,"2007-04-09 08:51:47.996577","2007-04-07 17:00:16.996577","1 day 15:51:31"
113,30265,"2007-04-09 15:02:44.996577","2007-04-09 08:51:47.996577","06:10:57"
113,30266,"2007-04-10 05:59:32.996577","2007-04-09 15:02:44.996577","14:56:48"
113,30267,"2007-04-10 12:00:22.996577","2007-04-10 05:59:32.996577","06:00:50"
113,30268,"2007-04-11 00:46:39.996577","2007-04-10 12:00:22.996577","12:46:17"
113,30269,"2007-04-12 17:26:31.996577","2007-04-11 00:46:39.996577","1 day 16:39:52"
113,30270,"2007-04-27 17:20:53.996577","2007-04-12 17:26:31.996577","14 days 23:54:22"
113,30271,"2007-04-27 21:51:29.996577","2007-04-27 17:20:53.996577","04:30:36"
113,30272,"2007-04-30 11:48:32.996577","2007-04-27 21:51:29.996577","2 days 13:57:03"
113,30273,"2007-04-30 22:29:10.996577","2007-04-30 11:48:32.996577","10:40:38"
114,18945,"2007-02-17 14:04:38.996577",NULL,NULL
114,18946,"2007-02-19 10:42:03.996577","2007-02-17 14:04:38.996577","1 day 20:37:25"
