"payment_id","amount","overall_average","standard_deviation"
21736,"6.99","4.2006056453822965","2.3689455309942720"
21737,"4.99","4.2006056453822965","2.3689455309942720"
21738,"0.99","4.2006056453822965","2.3689455309942720"
21739,"4.99","4.2006056453822965","2.3689455309942720"
21740,"5.99","4.2006056453822965","2.3689455309942720"
21741,"4.99","4.2006056453822965","2.3689455309942720"
21742,"0.99","4.2006056453822965","2.3689455309942720"
21743,"4.99","4.2006056453822965","2.3689455309942720"
21744,"0.99","4.2006056453822965","2.3689455309942720"
21745,"4.99","4.2006056453822965","2.3689455309942720"
21746,"0.99","4.2006056453822965","2.3689455309942720"
21747,"0.99","4.2006056453822965","2.3689455309942720"
21748,"4.99","4.2006056453822965","2.3689455309942720"
21749,"9.99","4.2006056453822965","2.3689455309942720"
21750,"4.99","4.2006056453822965","2.3689455309942720"
21751,"3.99","4.2006056453822965","2.3689455309942720"
21752,"3.99","4.2006056453822965","2.3689455309942720"
21753,"2.99","4.2006056453822965","2.3689455309942720"
21754,"1.99","4.2006056453822965","2.3689455309942720"
21755,"4.99","4.2006056453822965","2.3689455309942720"
21756,"2.99","4.2006056453822965","2.3689455309942720"
21757,"4.99","4.2006056453822965","2.3689455309942720"
21758,"2.99","4.2006056453822965","2.3689455309942720"
21759,"2.99","4.2006056453822965","2.3689455309942720"
21760,"0.99","4.2006056453822965","2.3689455309942720"
21761,"2.99","4.2006056453822965","2.3689455309942720"
21762,"4.99","4.2006056453822965","2.3689455309942720"
21763,"2.99","4.2006056453822965","2.3689455309942720"
21764,"3.99","4.2006056453822965","2.3689455309942720"
21765,"4.99","4.2006056453822965","2.3689455309942720"
21766,"2.99","4.2006056453822965","2.3689455309942720"
21767,"0.99","4.2006056453822965","2.3689455309942720"
21768,"0.99","4.2006056453822965","2.3689455309942720"
21769,"3.99","4.2006056453822965","2.3689455309942720"
21770,"2.99","4.2006056453822965","2.3689455309942720"
21771,"1.99","4.2006056453822965","2.3689455309942720"
21772,"2.99","4.2006056453822965","2.3689455309942720"
21773,"2.99","4.2006056453822965","2.3689455309942720"
21774,"2.99","4.2006056453822965","2.3689455309942720"
21775,"5.99","4.2006056453822965","2.3689455309942720"
21776,"4.99","4.2006056453822965","2.3689455309942720"
21777,"6.99","4.2006056453822965","2.3689455309942720"
21778,"8.99","4.2006056453822965","2.3689455309942720"
21779,"4.99","4.2006056453822965","2.3689455309942720"
21780,"2.99","4.2006056453822965","2.3689455309942720"
21781,"0.99","4.2006056453822965","2.3689455309942720"
21782,"2.99","4.2006056453822965","2.3689455309942720"
21783,"3.99","4.2006056453822965","2.3689455309942720"
21784,"2.99","4.2006056453822965","2.3689455309942720"
21785,"2.99","4.2006056453822965","2.3689455309942720"
21786,"4.99","4.2006056453822965","2.3689455309942720"
21787,"2.99","4.2006056453822965","2.3689455309942720"
21788,"4.99","4.2006056453822965","2.3689455309942720"
21789,"0.99","4.2006056453822965","2.3689455309942720"
21790,"4.99","4.2006056453822965","2.3689455309942720"
21791,"0.99","4.2006056453822965","2.3689455309942720"
21792,"2.99","4.2006056453822965","2.3689455309942720"
21793,"0.99","4.2006056453822965","2.3689455309942720"
21794,"1.99","4.2006056453822965","2.3689455309942720"
21795,"2.99","4.2006056453822965","2.3689455309942720"
21796,"6.99","4.2006056453822965","2.3689455309942720"
21797,"5.99","4.2006056453822965","2.3689455309942720"
21798,"1.99","4.2006056453822965","2.3689455309942720"
21799,"9.99","4.2006056453822965","2.3689455309942720"
21800,"6.99","4.2006056453822965","2.3689455309942720"
21801,"4.99","4.2006056453822965","2.3689455309942720"
21802,"4.99","4.2006056453822965","2.3689455309942720"
21803,"4.99","4.2006056453822965","2.3689455309942720"
21804,"2.99","4.2006056453822965","2.3689455309942720"
21805,"8.99","4.2006056453822965","2.3689455309942720"
21806,"2.99","4.2006056453822965","2.3689455309942720"
21807,"6.99","4.2006056453822965","2.3689455309942720"
21808,"6.99","4.2006056453822965","2.3689455309942720"
21809,"2.99","4.2006056453822965","2.3689455309942720"
21810,"6.99","4.2006056453822965","2.3689455309942720"
21811,"4.99","4.2006056453822965","2.3689455309942720"
21812,"5.99","4.2006056453822965","2.3689455309942720"
21813,"6.99","4.2006056453822965","2.3689455309942720"
21814,"4.99","4.2006056453822965","2.3689455309942720"
21815,"4.99","4.2006056453822965","2.3689455309942720"
21816,"5.99","4.2006056453822965","2.3689455309942720"
21817,"2.99","4.2006056453822965","2.3689455309942720"
21818,"7.99","4.2006056453822965","2.3689455309942720"
21819,"4.99","4.2006056453822965","2.3689455309942720"
21820,"0.99","4.2006056453822965","2.3689455309942720"
21821,"2.99","4.2006056453822965","2.3689455309942720"
21822,"4.99","4.2006056453822965","2.3689455309942720"
21823,"2.99","4.2006056453822965","2.3689455309942720"
21824,"2.99","4.2006056453822965","2.3689455309942720"
21825,"6.99","4.2006056453822965","2.3689455309942720"
21826,"4.99","4.2006056453822965","2.3689455309942720"
21827,"4.99","4.2006056453822965","2.3689455309942720"
21828,"6.99","4.2006056453822965","2.3689455309942720"
21829,"4.99","4.2006056453822965","2.3689455309942720"
21830,"4.99","4.2006056453822965","2.3689455309942720"
21831,"3.99","4.2006056453822965","2.3689455309942720"
21832,"9.99","4.2006056453822965","2.3689455309942720"
21833,"8.99","4.2006056453822965","2.3689455309942720"
21834,"4.99","4.2006056453822965","2.3689455309942720"
21835,"0.99","4.2006056453822965","2.3689455309942720"
21836,"4.99","4.2006056453822965","2.3689455309942720"
21837,"2.99","4.2006056453822965","2.3689455309942720"
21838,"2.99","4.2006056453822965","2.3689455309942720"
21839,"3.99","4.2006056453822965","2.3689455309942720"
21840,"3.99","4.2006056453822965","2.3689455309942720"
21841,"4.99","4.2006056453822965","2.3689455309942720"
21842,"4.99","4.2006056453822965","2.3689455309942720"
21843,"2.99","4.2006056453822965","2.3689455309942720"
21844,"2.99","4.2006056453822965","2.3689455309942720"
21845,"3.99","4.2006056453822965","2.3689455309942720"
21846,"3.99","4.2006056453822965","2.3689455309942720"
21847,"5.99","4.2006056453822965","2.3689455309942720"
21848,"2.99","4.2006056453822965","2.3689455309942720"
21849,"4.99","4.2006056453822965","2.3689455309942720"
21850,"5.99","4.2006056453822965","2.3689455309942720"
21851,"4.99","4.2006056453822965","2.3689455309942720"
21852,"7.99","4.2006056453822965","2.3689455309942720"
21853,"4.99","4.2006056453822965","2.3689455309942720"
21854,"4.99","4.2006056453822965","2.3689455309942720"
21855,"6.99","4.2006056453822965","2.3689455309942720"
21856,"5.99","4.2006056453822965","2.3689455309942720"
21857,"1.99","4.2006056453822965","2.3689455309942720"
21858,"4.99","4.2006056453822965","2.3689455309942720"
21859,"4.99","4.2006056453822965","2.3689455309942720"
21860,"4.99","4.2006056453822965","2.3689455309942720"
21861,"0.99","4.2006056453822965","2.3689455309942720"
21862,"2.99","4.2006056453822965","2.3689455309942720"
21863,"3.99","4.2006056453822965","2.3689455309942720"
21864,"0.99","4.2006056453822965","2.3689455309942720"
21865,"1.99","4.2006056453822965","2.3689455309942720"
21866,"2.99","4.2006056453822965","2.3689455309942720"
21867,"5.99","4.2006056453822965","2.3689455309942720"
21868,"0.99","4.2006056453822965","2.3689455309942720"
21869,"3.99","4.2006056453822965","2.3689455309942720"
21870,"4.99","4.2006056453822965","2.3689455309942720"
21871,"3.99","4.2006056453822965","2.3689455309942720"
21872,"6.99","4.2006056453822965","2.3689455309942720"
21873,"2.99","4.2006056453822965","2.3689455309942720"
21874,"8.99","4.2006056453822965","2.3689455309942720"
21875,"5.99","4.2006056453822965","2.3689455309942720"
21876,"4.99","4.2006056453822965","2.3689455309942720"
21877,"3.99","4.2006056453822965","2.3689455309942720"
21878,"0.99","4.2006056453822965","2.3689455309942720"
21879,"4.99","4.2006056453822965","2.3689455309942720"
21880,"0.99","4.2006056453822965","2.3689455309942720"
21881,"1.99","4.2006056453822965","2.3689455309942720"
21882,"1.99","4.2006056453822965","2.3689455309942720"
21883,"8.99","4.2006056453822965","2.3689455309942720"
21884,"0.99","4.2006056453822965","2.3689455309942720"
21885,"0.99","4.2006056453822965","2.3689455309942720"
21886,"0.99","4.2006056453822965","2.3689455309942720"
21887,"4.99","4.2006056453822965","2.3689455309942720"
21888,"4.99","4.2006056453822965","2.3689455309942720"
21889,"3.99","4.2006056453822965","2.3689455309942720"
21890,"0.99","4.2006056453822965","2.3689455309942720"
21891,"0.99","4.2006056453822965","2.3689455309942720"
21892,"4.99","4.2006056453822965","2.3689455309942720"
21893,"5.99","4.2006056453822965","2.3689455309942720"
21894,"5.99","4.2006056453822965","2.3689455309942720"
21895,"3.99","4.2006056453822965","2.3689455309942720"
21896,"2.99","4.2006056453822965","2.3689455309942720"
21897,"2.99","4.2006056453822965","2.3689455309942720"
21898,"4.99","4.2006056453822965","2.3689455309942720"
21899,"6.99","4.2006056453822965","2.3689455309942720"
21900,"6.99","4.2006056453822965","2.3689455309942720"
21901,"4.99","4.2006056453822965","2.3689455309942720"
21902,"0.99","4.2006056453822965","2.3689455309942720"
21903,"4.99","4.2006056453822965","2.3689455309942720"
21904,"4.99","4.2006056453822965","2.3689455309942720"
21905,"7.99","4.2006056453822965","2.3689455309942720"
21906,"2.99","4.2006056453822965","2.3689455309942720"
21907,"7.99","4.2006056453822965","2.3689455309942720"
21908,"2.99","4.2006056453822965","2.3689455309942720"
21909,"2.99","4.2006056453822965","2.3689455309942720"
21910,"4.99","4.2006056453822965","2.3689455309942720"
21911,"0.99","4.2006056453822965","2.3689455309942720"
21912,"4.99","4.2006056453822965","2.3689455309942720"
21913,"5.99","4.2006056453822965","2.3689455309942720"
21914,"5.99","4.2006056453822965","2.3689455309942720"
21915,"0.99","4.2006056453822965","2.3689455309942720"
21916,"2.99","4.2006056453822965","2.3689455309942720"
21917,"2.99","4.2006056453822965","2.3689455309942720"
21918,"5.99","4.2006056453822965","2.3689455309942720"
21919,"4.99","4.2006056453822965","2.3689455309942720"
21920,"0.99","4.2006056453822965","2.3689455309942720"
21921,"0.99","4.2006056453822965","2.3689455309942720"
21922,"2.99","4.2006056453822965","2.3689455309942720"
21923,"7.99","4.2006056453822965","2.3689455309942720"
21924,"2.99","4.2006056453822965","2.3689455309942720"
21925,"2.99","4.2006056453822965","2.3689455309942720"
21926,"3.99","4.2006056453822965","2.3689455309942720"
21927,"4.99","4.2006056453822965","2.3689455309942720"
21928,"4.99","4.2006056453822965","2.3689455309942720"
21929,"2.99","4.2006056453822965","2.3689455309942720"
21930,"0.99","4.2006056453822965","2.3689455309942720"
21931,"3.99","4.2006056453822965","2.3689455309942720"
21932,"5.99","4.2006056453822965","2.3689455309942720"
21933,"4.99","4.2006056453822965","2.3689455309942720"
21934,"2.99","4.2006056453822965","2.3689455309942720"
21935,"3.99","4.2006056453822965","2.3689455309942720"
21936,"7.99","4.2006056453822965","2.3689455309942720"
21937,"5.99","4.2006056453822965","2.3689455309942720"
21938,"2.99","4.2006056453822965","2.3689455309942720"
21939,"1.99","4.2006056453822965","2.3689455309942720"
21940,"6.99","4.2006056453822965","2.3689455309942720"
21941,"6.99","4.2006056453822965","2.3689455309942720"
21942,"2.99","4.2006056453822965","2.3689455309942720"
21943,"6.99","4.2006056453822965","2.3689455309942720"
21944,"1.99","4.2006056453822965","2.3689455309942720"
21945,"4.99","4.2006056453822965","2.3689455309942720"
21946,"2.99","4.2006056453822965","2.3689455309942720"
21947,"2.99","4.2006056453822965","2.3689455309942720"
21948,"4.99","4.2006056453822965","2.3689455309942720"
21949,"2.99","4.2006056453822965","2.3689455309942720"
21950,"2.99","4.2006056453822965","2.3689455309942720"
21951,"4.99","4.2006056453822965","2.3689455309942720"
21952,"2.99","4.2006056453822965","2.3689455309942720"
21953,"2.99","4.2006056453822965","2.3689455309942720"
21954,"1.99","4.2006056453822965","2.3689455309942720"
21955,"6.99","4.2006056453822965","2.3689455309942720"
21956,"2.99","4.2006056453822965","2.3689455309942720"
21957,"2.99","4.2006056453822965","2.3689455309942720"
21958,"1.99","4.2006056453822965","2.3689455309942720"
21959,"0.99","4.2006056453822965","2.3689455309942720"
21960,"3.99","4.2006056453822965","2.3689455309942720"
21961,"4.99","4.2006056453822965","2.3689455309942720"
21962,"10.99","4.2006056453822965","2.3689455309942720"
21963,"2.99","4.2006056453822965","2.3689455309942720"
21964,"4.99","4.2006056453822965","2.3689455309942720"
21965,"0.99","4.2006056453822965","2.3689455309942720"
21966,"8.99","4.2006056453822965","2.3689455309942720"
21967,"0.99","4.2006056453822965","2.3689455309942720"
21968,"8.99","4.2006056453822965","2.3689455309942720"
21969,"6.99","4.2006056453822965","2.3689455309942720"
21970,"7.99","4.2006056453822965","2.3689455309942720"
21971,"2.99","4.2006056453822965","2.3689455309942720"
21972,"4.99","4.2006056453822965","2.3689455309942720"
21973,"9.99","4.2006056453822965","2.3689455309942720"
21974,"3.99","4.2006056453822965","2.3689455309942720"
21975,"0.99","4.2006056453822965","2.3689455309942720"
21976,"5.99","4.2006056453822965","2.3689455309942720"
21977,"2.99","4.2006056453822965","2.3689455309942720"
21978,"0.99","4.2006056453822965","2.3689455309942720"
21979,"7.99","4.2006056453822965","2.3689455309942720"
21980,"6.99","4.2006056453822965","2.3689455309942720"
21981,"6.99","4.2006056453822965","2.3689455309942720"
21982,"2.99","4.2006056453822965","2.3689455309942720"
21983,"3.99","4.2006056453822965","2.3689455309942720"
21984,"0.99","4.2006056453822965","2.3689455309942720"
21985,"2.99","4.2006056453822965","2.3689455309942720"
21986,"3.99","4.2006056453822965","2.3689455309942720"
21987,"2.99","4.2006056453822965","2.3689455309942720"
21988,"7.99","4.2006056453822965","2.3689455309942720"
21989,"2.99","4.2006056453822965","2.3689455309942720"
21990,"6.99","4.2006056453822965","2.3689455309942720"
21991,"10.99","4.2006056453822965","2.3689455309942720"
21992,"2.99","4.2006056453822965","2.3689455309942720"
21993,"2.99","4.2006056453822965","2.3689455309942720"
21994,"3.99","4.2006056453822965","2.3689455309942720"
21995,"4.99","4.2006056453822965","2.3689455309942720"
21996,"3.99","4.2006056453822965","2.3689455309942720"
21997,"2.99","4.2006056453822965","2.3689455309942720"
21998,"9.99","4.2006056453822965","2.3689455309942720"
21999,"4.99","4.2006056453822965","2.3689455309942720"
22000,"0.99","4.2006056453822965","2.3689455309942720"
22001,"5.99","4.2006056453822965","2.3689455309942720"
22002,"2.99","4.2006056453822965","2.3689455309942720"
22003,"4.99","4.2006056453822965","2.3689455309942720"
22004,"0.99","4.2006056453822965","2.3689455309942720"
22005,"4.99","4.2006056453822965","2.3689455309942720"
22006,"2.99","4.2006056453822965","2.3689455309942720"
22007,"4.99","4.2006056453822965","2.3689455309942720"
22008,"5.99","4.2006056453822965","2.3689455309942720"
22009,"5.99","4.2006056453822965","2.3689455309942720"
22010,"0.99","4.2006056453822965","2.3689455309942720"
22011,"4.99","4.2006056453822965","2.3689455309942720"
22012,"5.99","4.2006056453822965","2.3689455309942720"
22013,"4.99","4.2006056453822965","2.3689455309942720"
22014,"10.99","4.2006056453822965","2.3689455309942720"
22015,"2.99","4.2006056453822965","2.3689455309942720"
22016,"2.99","4.2006056453822965","2.3689455309942720"
22017,"8.99","4.2006056453822965","2.3689455309942720"
22018,"0.99","4.2006056453822965","2.3689455309942720"
22019,"6.99","4.2006056453822965","2.3689455309942720"
22020,"5.99","4.2006056453822965","2.3689455309942720"
22021,"5.99","4.2006056453822965","2.3689455309942720"
22022,"2.99","4.2006056453822965","2.3689455309942720"
22023,"4.99","4.2006056453822965","2.3689455309942720"
22024,"3.99","4.2006056453822965","2.3689455309942720"
22025,"5.99","4.2006056453822965","2.3689455309942720"
22026,"4.99","4.2006056453822965","2.3689455309942720"
22027,"8.99","4.2006056453822965","2.3689455309942720"
22028,"4.99","4.2006056453822965","2.3689455309942720"
22029,"4.99","4.2006056453822965","2.3689455309942720"
22030,"0.99","4.2006056453822965","2.3689455309942720"
22031,"1.99","4.2006056453822965","2.3689455309942720"
22032,"5.99","4.2006056453822965","2.3689455309942720"
22033,"2.99","4.2006056453822965","2.3689455309942720"
22034,"6.99","4.2006056453822965","2.3689455309942720"
22035,"7.99","4.2006056453822965","2.3689455309942720"
22036,"8.99","4.2006056453822965","2.3689455309942720"
22037,"2.99","4.2006056453822965","2.3689455309942720"
22038,"0.99","4.2006056453822965","2.3689455309942720"
22039,"6.99","4.2006056453822965","2.3689455309942720"
22040,"7.99","4.2006056453822965","2.3689455309942720"
22041,"4.99","4.2006056453822965","2.3689455309942720"
22042,"0.99","4.2006056453822965","2.3689455309942720"
22043,"5.99","4.2006056453822965","2.3689455309942720"
22044,"6.99","4.2006056453822965","2.3689455309942720"
22045,"0.99","4.2006056453822965","2.3689455309942720"
22046,"5.99","4.2006056453822965","2.3689455309942720"
22047,"2.99","4.2006056453822965","2.3689455309942720"
22048,"5.99","4.2006056453822965","2.3689455309942720"
22049,"4.99","4.2006056453822965","2.3689455309942720"
22050,"0.99","4.2006056453822965","2.3689455309942720"
22051,"1.99","4.2006056453822965","2.3689455309942720"
22052,"5.99","4.2006056453822965","2.3689455309942720"
22053,"3.99","4.2006056453822965","2.3689455309942720"
22054,"8.99","4.2006056453822965","2.3689455309942720"
22055,"7.99","4.2006056453822965","2.3689455309942720"
22056,"2.99","4.2006056453822965","2.3689455309942720"
22057,"0.99","4.2006056453822965","2.3689455309942720"
22058,"4.99","4.2006056453822965","2.3689455309942720"
22059,"0.99","4.2006056453822965","2.3689455309942720"
22060,"1.99","4.2006056453822965","2.3689455309942720"
22061,"4.99","4.2006056453822965","2.3689455309942720"
22062,"0.99","4.2006056453822965","2.3689455309942720"
22063,"4.99","4.2006056453822965","2.3689455309942720"
22064,"5.99","4.2006056453822965","2.3689455309942720"
22065,"6.99","4.2006056453822965","2.3689455309942720"
22066,"0.99","4.2006056453822965","2.3689455309942720"
22067,"6.99","4.2006056453822965","2.3689455309942720"
22068,"2.99","4.2006056453822965","2.3689455309942720"
22069,"4.99","4.2006056453822965","2.3689455309942720"
22070,"8.99","4.2006056453822965","2.3689455309942720"
22071,"4.99","4.2006056453822965","2.3689455309942720"
22072,"7.99","4.2006056453822965","2.3689455309942720"
22073,"8.99","4.2006056453822965","2.3689455309942720"
22074,"0.99","4.2006056453822965","2.3689455309942720"
22075,"4.99","4.2006056453822965","2.3689455309942720"
22076,"4.99","4.2006056453822965","2.3689455309942720"
22077,"4.99","4.2006056453822965","2.3689455309942720"
22078,"0.99","4.2006056453822965","2.3689455309942720"
22079,"0.99","4.2006056453822965","2.3689455309942720"
22080,"2.99","4.2006056453822965","2.3689455309942720"
22081,"8.99","4.2006056453822965","2.3689455309942720"
22082,"3.99","4.2006056453822965","2.3689455309942720"
22083,"5.99","4.2006056453822965","2.3689455309942720"
22084,"4.99","4.2006056453822965","2.3689455309942720"
22085,"5.99","4.2006056453822965","2.3689455309942720"
22086,"1.99","4.2006056453822965","2.3689455309942720"
22087,"4.99","4.2006056453822965","2.3689455309942720"
22088,"2.99","4.2006056453822965","2.3689455309942720"
22089,"0.99","4.2006056453822965","2.3689455309942720"
22090,"6.99","4.2006056453822965","2.3689455309942720"
22091,"3.99","4.2006056453822965","2.3689455309942720"
22092,"2.99","4.2006056453822965","2.3689455309942720"
22093,"2.99","4.2006056453822965","2.3689455309942720"
22094,"5.99","4.2006056453822965","2.3689455309942720"
22095,"2.99","4.2006056453822965","2.3689455309942720"
22096,"8.99","4.2006056453822965","2.3689455309942720"
22097,"3.99","4.2006056453822965","2.3689455309942720"
22098,"4.99","4.2006056453822965","2.3689455309942720"
22099,"6.99","4.2006056453822965","2.3689455309942720"
22100,"8.99","4.2006056453822965","2.3689455309942720"
22101,"4.99","4.2006056453822965","2.3689455309942720"
22102,"6.99","4.2006056453822965","2.3689455309942720"
22103,"0.99","4.2006056453822965","2.3689455309942720"
22104,"2.99","4.2006056453822965","2.3689455309942720"
22105,"3.99","4.2006056453822965","2.3689455309942720"
22106,"5.99","4.2006056453822965","2.3689455309942720"
22107,"0.99","4.2006056453822965","2.3689455309942720"
22108,"4.99","4.2006056453822965","2.3689455309942720"
22109,"4.99","4.2006056453822965","2.3689455309942720"
22110,"7.99","4.2006056453822965","2.3689455309942720"
22111,"4.99","4.2006056453822965","2.3689455309942720"
22112,"0.99","4.2006056453822965","2.3689455309942720"
22113,"6.99","4.2006056453822965","2.3689455309942720"
22114,"4.99","4.2006056453822965","2.3689455309942720"
22115,"3.99","4.2006056453822965","2.3689455309942720"
22116,"1.99","4.2006056453822965","2.3689455309942720"
22117,"0.99","4.2006056453822965","2.3689455309942720"
22118,"1.99","4.2006056453822965","2.3689455309942720"
22119,"4.99","4.2006056453822965","2.3689455309942720"
22120,"0.99","4.2006056453822965","2.3689455309942720"
22121,"2.99","4.2006056453822965","2.3689455309942720"
22122,"0.99","4.2006056453822965","2.3689455309942720"
22123,"0.99","4.2006056453822965","2.3689455309942720"
22124,"9.99","4.2006056453822965","2.3689455309942720"
22125,"0.99","4.2006056453822965","2.3689455309942720"
22126,"4.99","4.2006056453822965","2.3689455309942720"
22127,"9.99","4.2006056453822965","2.3689455309942720"
22128,"2.99","4.2006056453822965","2.3689455309942720"
22129,"0.99","4.2006056453822965","2.3689455309942720"
22130,"1.99","4.2006056453822965","2.3689455309942720"
22131,"1.99","4.2006056453822965","2.3689455309942720"
22132,"0.99","4.2006056453822965","2.3689455309942720"
22133,"3.99","4.2006056453822965","2.3689455309942720"
22134,"2.99","4.2006056453822965","2.3689455309942720"
22135,"3.99","4.2006056453822965","2.3689455309942720"
22136,"4.99","4.2006056453822965","2.3689455309942720"
22137,"4.99","4.2006056453822965","2.3689455309942720"
22138,"8.99","4.2006056453822965","2.3689455309942720"
22139,"2.99","4.2006056453822965","2.3689455309942720"
22140,"6.99","4.2006056453822965","2.3689455309942720"
22141,"4.99","4.2006056453822965","2.3689455309942720"
22142,"2.99","4.2006056453822965","2.3689455309942720"
22143,"2.99","4.2006056453822965","2.3689455309942720"
22144,"4.99","4.2006056453822965","2.3689455309942720"
22145,"2.99","4.2006056453822965","2.3689455309942720"
22146,"10.99","4.2006056453822965","2.3689455309942720"
22147,"2.99","4.2006056453822965","2.3689455309942720"
22148,"4.99","4.2006056453822965","2.3689455309942720"
22149,"0.99","4.2006056453822965","2.3689455309942720"
22150,"4.99","4.2006056453822965","2.3689455309942720"
22151,"0.99","4.2006056453822965","2.3689455309942720"
22152,"5.99","4.2006056453822965","2.3689455309942720"
22153,"4.99","4.2006056453822965","2.3689455309942720"
22154,"2.99","4.2006056453822965","2.3689455309942720"
22155,"5.99","4.2006056453822965","2.3689455309942720"
22156,"4.99","4.2006056453822965","2.3689455309942720"
22157,"2.99","4.2006056453822965","2.3689455309942720"
22158,"3.99","4.2006056453822965","2.3689455309942720"
22159,"4.99","4.2006056453822965","2.3689455309942720"
22160,"2.99","4.2006056453822965","2.3689455309942720"
22161,"4.99","4.2006056453822965","2.3689455309942720"
22162,"5.99","4.2006056453822965","2.3689455309942720"
22163,"0.99","4.2006056453822965","2.3689455309942720"
22164,"0.99","4.2006056453822965","2.3689455309942720"
22165,"2.99","4.2006056453822965","2.3689455309942720"
22166,"2.99","4.2006056453822965","2.3689455309942720"
22167,"9.99","4.2006056453822965","2.3689455309942720"
22168,"4.99","4.2006056453822965","2.3689455309942720"
22169,"0.99","4.2006056453822965","2.3689455309942720"
22170,"5.99","4.2006056453822965","2.3689455309942720"
22171,"3.99","4.2006056453822965","2.3689455309942720"
22172,"7.99","4.2006056453822965","2.3689455309942720"
22173,"0.99","4.2006056453822965","2.3689455309942720"
22174,"6.99","4.2006056453822965","2.3689455309942720"
22175,"0.99","4.2006056453822965","2.3689455309942720"
22176,"4.99","4.2006056453822965","2.3689455309942720"
22177,"2.99","4.2006056453822965","2.3689455309942720"
22178,"2.99","4.2006056453822965","2.3689455309942720"
22179,"4.99","4.2006056453822965","2.3689455309942720"
22180,"0.99","4.2006056453822965","2.3689455309942720"
22181,"2.99","4.2006056453822965","2.3689455309942720"
22182,"0.99","4.2006056453822965","2.3689455309942720"
22183,"4.99","4.2006056453822965","2.3689455309942720"
22184,"2.99","4.2006056453822965","2.3689455309942720"
22185,"4.99","4.2006056453822965","2.3689455309942720"
22186,"10.99","4.2006056453822965","2.3689455309942720"
22187,"2.99","4.2006056453822965","2.3689455309942720"
22188,"4.99","4.2006056453822965","2.3689455309942720"
22189,"6.99","4.2006056453822965","2.3689455309942720"
22190,"4.99","4.2006056453822965","2.3689455309942720"
22191,"9.99","4.2006056453822965","2.3689455309942720"
22192,"0.99","4.2006056453822965","2.3689455309942720"
22193,"4.99","4.2006056453822965","2.3689455309942720"
22194,"0.99","4.2006056453822965","2.3689455309942720"
22195,"2.99","4.2006056453822965","2.3689455309942720"
22196,"4.99","4.2006056453822965","2.3689455309942720"
22197,"0.99","4.2006056453822965","2.3689455309942720"
22198,"3.99","4.2006056453822965","2.3689455309942720"
22199,"0.99","4.2006056453822965","2.3689455309942720"
22200,"4.99","4.2006056453822965","2.3689455309942720"
22201,"2.99","4.2006056453822965","2.3689455309942720"
22202,"2.99","4.2006056453822965","2.3689455309942720"
22203,"4.99","4.2006056453822965","2.3689455309942720"
22204,"6.99","4.2006056453822965","2.3689455309942720"
22205,"1.99","4.2006056453822965","2.3689455309942720"
22206,"4.99","4.2006056453822965","2.3689455309942720"
22207,"7.99","4.2006056453822965","2.3689455309942720"
22208,"4.99","4.2006056453822965","2.3689455309942720"
22209,"2.99","4.2006056453822965","2.3689455309942720"
22210,"2.99","4.2006056453822965","2.3689455309942720"
22211,"0.99","4.2006056453822965","2.3689455309942720"
22212,"4.99","4.2006056453822965","2.3689455309942720"
22213,"2.99","4.2006056453822965","2.3689455309942720"
22214,"4.99","4.2006056453822965","2.3689455309942720"
22215,"2.99","4.2006056453822965","2.3689455309942720"
22216,"4.99","4.2006056453822965","2.3689455309942720"
22217,"0.99","4.2006056453822965","2.3689455309942720"
22218,"6.99","4.2006056453822965","2.3689455309942720"
22219,"7.99","4.2006056453822965","2.3689455309942720"
22220,"9.99","4.2006056453822965","2.3689455309942720"
22221,"0.99","4.2006056453822965","2.3689455309942720"
22222,"8.99","4.2006056453822965","2.3689455309942720"
22223,"0.99","4.2006056453822965","2.3689455309942720"
22224,"4.99","4.2006056453822965","2.3689455309942720"
22225,"2.99","4.2006056453822965","2.3689455309942720"
22226,"3.99","4.2006056453822965","2.3689455309942720"
22227,"0.99","4.2006056453822965","2.3689455309942720"
22228,"2.99","4.2006056453822965","2.3689455309942720"
22229,"4.99","4.2006056453822965","2.3689455309942720"
22230,"3.99","4.2006056453822965","2.3689455309942720"
22231,"4.99","4.2006056453822965","2.3689455309942720"
22232,"4.99","4.2006056453822965","2.3689455309942720"
22233,"2.99","4.2006056453822965","2.3689455309942720"
22234,"4.99","4.2006056453822965","2.3689455309942720"
22235,"2.99","4.2006056453822965","2.3689455309942720"
22236,"2.99","4.2006056453822965","2.3689455309942720"
22237,"2.99","4.2006056453822965","2.3689455309942720"
22238,"4.99","4.2006056453822965","2.3689455309942720"
22239,"6.99","4.2006056453822965","2.3689455309942720"
22240,"6.99","4.2006056453822965","2.3689455309942720"
22241,"1.99","4.2006056453822965","2.3689455309942720"
22242,"3.99","4.2006056453822965","2.3689455309942720"
22243,"4.99","4.2006056453822965","2.3689455309942720"
22244,"2.99","4.2006056453822965","2.3689455309942720"
22245,"2.99","4.2006056453822965","2.3689455309942720"
22246,"0.99","4.2006056453822965","2.3689455309942720"
22247,"1.99","4.2006056453822965","2.3689455309942720"
22248,"2.99","4.2006056453822965","2.3689455309942720"
22249,"2.99","4.2006056453822965","2.3689455309942720"
22250,"2.99","4.2006056453822965","2.3689455309942720"
22251,"0.99","4.2006056453822965","2.3689455309942720"
22252,"5.99","4.2006056453822965","2.3689455309942720"
